SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.3257,0.0528,0.096,0.5255,0.0,0.0,0.0,,2.8009129900534946,,,
0.3234,0.054,0.0981,0.5245000000000001,0.0,0.0,0.0,,2.8012329883178073,,,
0.3812,0.0822,0.1494,0.3872,0.0,0.0,0.0,,2.8462699627876282,,,
0.4592,0.1268999999999999,0.2307999999999999,0.1830999999999999,0.0,0.0,0.0,,2.824203215139253,,,
0.5754424557544245,0.0924907509249075,0.1793820617938206,0.0623937606239376,0.0,0.0902909709029097,0.0,,2.5370724966128666,,,
0.5560112022404481,0.0893178635727145,0.0866173234646929,0.1808361672334466,0.0,0.0872174434886977,0.0,,2.526579985618591,,,
0.5424,0.0533,0.0,0.4043,0.0,0.0,0.0,,2.6458100497722628,,,
0.4864,0.0521,0.0,0.4614999999999999,0.0,0.0,0.0,,2.7371180046399433,,,
0.4328,0.051,0.0,0.5162,0.0,0.0,0.0,,2.772154987851778,,,
0.5869586958695869,0.0576057605760576,0.2096209620962096,0.1458145814581458,0.0,0.0,0.0,,2.628510000705719,,,
0.4857485748574858,0.0572057205720572,0.3122312231223122,0.1448144814481448,0.0,0.0,0.0,,2.8057203976339076,,,
0.5202,0.0557,0.1013,0.282,0.0,0.0408,0.0,,2.7167050075531005,,,
0.4311568843115688,0.0564943505649435,0.1026897310268973,0.2856714328567143,0.0,0.123987601239876,0.0,,2.711349992752075,,,
0.3858,0.0567999999999999,0.1033,0.2876,0.0,0.1664999999999999,0.0,,2.7104299998283388,,,
0.3398,0.0572,0.104,0.2895,0.0,0.2095,0.0,,2.7057400035858152,,,
0.5202,0.0557,0.1013,0.282,0.0,0.0408,0.0,,2.7167050075531005,,,
0.6251374862513749,0.0566943305669433,0.1030896910308969,0.2150784921507849,0.0,0.0,0.0,,2.552818561622075,,,
0.4491449144914491,0.0529052905290529,0.0962096209620962,0.4017401740174017,0.0,0.0,0.0,,2.7769699919223787,,,
0.5052,0.0541,0.0984,0.3423,0.0,0.0,0.0,,2.736450011730194,,,
0.5269473052694731,0.0846915308469153,0.1026897310268973,0.2856714328567143,0.0,0.0,0.0,,2.7044600296020507,,,
0.5424,0.0533,0.0,0.4043,0.0,0.0,0.0,,2.6458100497722628,,,
0.612,0.0601,0.3278999999999999,0.0,0.0,0.0,0.0,,2.741609820127487,,,
0.4,0.0,0.4,0.2,0.0,0.0,0.0,,2.9235283025105794,,,
